2023-02-28,62300000000.0
2023-05-31,67900000000.0
2023-08-31,64900000000.0
2023-11-30,65500000000.0
2024-02-29,80200000000.0
2024-05-31,97900000000.0
2024-08-31,99100000000.0
2024-11-30,97300000000.0
2025-02-28,130200000000.0
2025-05-31,137800000000.0
2025-08-31,455300000000.0
2025-11-30,523300000000.0
2026-02-28,552600000000.0
2026-05-31,638000000000.0
