2024-03-31,1741935000.0
2024-06-30,2247161000.0
2024-09-30,1215155000.0
2024-12-31,3497749000.0
2025-03-31,1407000000.0
2025-06-30,2453000000.0
2025-09-30,2389239000.0
2025-12-31,4059761000.0
2026-03-31,7695000000.0
2026-06-30,6422000000.0
