date,hx_px,ss_px,dxy,spx,sox,vix,hyoas,move,rspt,smh
2025-09-26,335511.0,82267.6171875,98.1500015258789,6643.7001953125,6305.0498046875,15.289999961853027,275.0,74.37999725341797,44.12525939941406,320.8217468261719
2025-09-29,347974.21875,83527.4765625,97.91000366210938,6661.2099609375,6315.10986328125,16.1200008392334,274.0,75.51000213623047,44.3148078918457,321.65911865234375
2025-09-30,346478.65625,83229.875,97.7699966430664,6688.4599609375,6369.81982421875,16.280000686645508,280.0,77.93000030517578,44.474430084228516,325.3476257324219
2025-10-01,358941.875,85313.1015625,97.70999908447266,6711.2001953125,6500.27978515625,16.290000915527344,281.0,73.5,44.87348175048828,332.6549072265625
2025-10-02,394337.53125,89033.1484375,97.8499984741211,6715.35009765625,6626.3798828125,16.6299991607666,281.0,71.20999908447266,45.24260330200195,337.1907958984375
2025-10-03,,,97.72000122070312,6715.7900390625,6583.740234375,16.649999618530273,280.0,69.52999877929688,45.0730094909668,335.6356201171875
2025-10-06,,,98.11000061035156,6740.27978515625,6774.06005859375,16.3700008392334,276.0,72.98999786376953,45.511962890625,342.3148498535156
2025-10-07,,,98.58000183105469,6714.58984375,6634.759765625,17.239999771118164,282.0,75.43000030517578,44.883460998535156,336.0044860839844
2025-10-08,,,98.8499984741211,6753.72021484375,6860.2001953125,16.299999237060547,284.0,74.87000274658203,45.78132629394531,344.99652099609375
2025-10-09,,,99.54000091552734,6735.10986328125,6840.2001953125,16.43000030517578,295.0,74.12000274658203,45.46208572387695,344.13916015625
2025-10-10,426742.0625,93646.0078125,98.9800033569336,6552.509765625,6407.60009765625,21.65999984741211,318.0,81.6500015258789,43.4767951965332,324.330810546875
2025-10-13,413780.25,92554.796875,99.2699966430664,6654.72021484375,6723.47021484375,19.030000686645508,318.0,,44.61409378051758,338.69610595703125
2025-10-14,410290.5625,90868.375,99.05000305175781,6644.31005859375,6570.330078125,20.809999465942383,311.0,79.94999694824219,44.304832458496094,332.46551513671875
2025-10-15,421258.21875,94241.21875,98.79000091552734,6671.06005859375,6767.06005859375,20.639999389648438,295.0,75.11000061035156,44.7437858581543,340.7198181152344
2025-10-16,451170.03125,96919.65625,98.38999938964844,6629.06982421875,6800.02001953125,25.309999465942383,304.0,81.2300033569336,44.564212799072266,342.2350769042969
2025-10-17,464131.8125,97118.0625,98.43000030517578,6664.009765625,6777.97998046875,20.780000686645508,304.0,78.62000274658203,44.574188232421875,341.76654052734375
2025-10-20,484073.0625,97316.4609375,98.58999633789062,6735.1298828125,6885.02978515625,18.229999542236328,299.0,77.22000122070312,45.092960357666016,346.1429443359375
2025-10-21,477592.125,96721.25,98.93000030517578,6735.35009765625,6839.27001953125,17.8700008392334,297.0,77.18000030517578,45.402225494384766,344.2288818359375
2025-10-22,480084.78125,97812.4609375,98.9000015258789,6699.39990234375,6677.56982421875,18.600000381469727,301.0,75.48999786376953,44.7437858581543,337.5496826171875
2025-10-23,477093.625,95729.2421875,98.94000244140625,6738.43994140625,6847.39013671875,17.299999237060547,296.0,74.05000305175781,45.392250061035156,343.7304382324219
2025-10-24,508501.03125,98010.8671875,98.94999694824219,6791.68994140625,6976.93994140625,16.3700008392334,288.0,68.94000244140625,45.821231842041016,350.0508117675781
2025-10-27,533427.5625,101185.3046875,98.77999877929688,6875.16015625,7167.97998046875,15.789999961853027,280.0,66.87000274658203,46.42979049682617,358.823486328125
2025-10-28,519468.6875,98705.28125,98.69000244140625,6890.89013671875,7194.7099609375,16.420000076293945,282.0,67.30000305175781,46.210304260253906,361.983642578125
2025-10-29,556359.9375,99697.2890625,99.22000122070312,6890.58984375,7327.93017578125,16.920000076293945,276.0,65.75,46.41980743408203,367.4665832519531
2025-10-30,566330.5625,103268.53125,99.52999877929688,6822.33984375,7216.0,16.90999984741211,285.0,66.87999725341797,46.14047622680664,362.60174560546875
2025-10-31,557357.0,106641.375,99.80000305175781,6840.2001953125,7228.66015625,17.440000534057617,294.0,66.61000061035156,46.52954864501953,361.8939208984375
2025-11-03,618177.75,110212.6171875,99.87000274658203,6851.97021484375,7270.97021484375,17.170000076293945,304.0,67.2300033569336,46.59938430786133,364.9643859863281
2025-11-04,584277.6875,104062.140625,100.22000122070312,6771.5498046875,6979.56982421875,19.0,313.0,68.0199966430664,45.16279602050781,351.665771484375
2025-11-05,577298.1875,99796.4921875,100.19999694824219,6796.2900390625,7190.27001953125,18.010000228881836,305.0,72.41999816894531,45.87111282348633,358.3848571777344
2025-11-06,591257.0625,98407.671875,99.7300033569336,6720.31982421875,7018.39013671875,19.5,313.0,72.44000244140625,45.212677001953125,350.0009460449219
2025-11-07,578295.3125,97118.0625,99.5999984741211,6728.7998046875,6947.35986328125,19.079999923706055,315.0,74.41000366210938,45.19272232055664,347.0401611328125
2025-11-10,604218.8125,99796.4921875,99.62000274658203,6832.43017578125,7156.9501953125,17.600000381469727,302.0,78.86000061035156,46.01078414916992,357.67706298828125
2025-11-11,617180.625,102673.3203125,99.45999908447266,6846.60986328125,6979.7001953125,17.280000686645508,302.0,,45.56184387207031,349.9610595703125
2025-11-12,615186.5,102276.515625,99.4800033569336,6850.919921875,7082.1298828125,17.510000228881836,302.0,81.12000274658203,45.72146987915039,354.4271545410156
2025-11-13,610201.25,101978.9140625,99.18000030517578,6737.490234375,6818.740234375,20.0,309.0,79.0999984741211,44.444496154785156,343.7503967285156
2025-11-14,558354.125,96423.6484375,99.2699966430664,6734.10986328125,6811.2001953125,19.829999923706055,307.0,79.70999908447266,44.40459060668945,343.909912109375
2025-11-17,604218.8125,99796.4921875,99.58999633789062,6672.41015625,6705.740234375,22.3799991607666,313.0,82.58000183105469,43.59651184082031,339.244384765625
2025-11-18,568324.625,97018.859375,99.55000305175781,6617.31982421875,6551.02978515625,24.690000534057617,320.0,83.18000030517578,43.027862548828125,332.25616455078125
2025-11-19,560348.25,95729.2421875,100.2300033569336,6642.16015625,6670.02978515625,23.65999984741211,317.0,84.31999969482422,43.17750549316406,338.3870849609375
2025-11-20,569321.8125,99796.4921875,100.16000366210938,6538.759765625,6352.06982421875,26.420000076293945,317.0,77.80999755859375,41.770843505859375,324.091552734375
2025-11-21,519468.6875,94042.8125,100.18000030517578,6602.990234375,6406.43017578125,23.43000030517578,319.0,78.80999755859375,42.43925857543945,325.1183776855469
2025-11-24,518471.65625,95927.640625,100.13999938964844,6705.1201171875,6703.2001953125,20.520000457763672,315.0,76.81999969482422,43.22739028930664,338.06805419921875
2025-11-25,517474.59375,98506.875,99.66000366210938,6765.8798828125,6714.18017578125,18.559999465942383,310.0,72.81999969482422,43.796043395996094,338.955322265625
2025-11-26,522459.875,101978.9140625,99.5999984741211,6812.60986328125,6899.4599609375,17.190000534057617,300.0,71.9000015258789,44.19508743286133,346.63140869140625
2025-11-27,542789.625,102673.3203125,,,,,300.0,,,
2025-11-28,528820.6875,99697.2890625,99.45999908447266,6849.08984375,7025.14990234375,16.350000381469727,295.0,68.94999694824219,44.79367446899414,351.187255859375
2025-11-30,,,,,,,292.0,,,
2025-12-01,536802.875,99994.8984375,99.41000366210938,6812.6298828125,7020.52978515625,17.239999771118164,294.0,71.3499984741211,44.663978576660156,351.8651428222656
2025-12-02,556758.375,102574.1171875,99.36000061035156,6829.3701171875,7149.47021484375,16.59000015258789,292.0,69.91000366210938,45.25258255004883,358.3150634765625
2025-12-03,550771.75,103665.3359375,98.8499984741211,6849.72021484375,7280.509765625,16.079999923706055,289.0,66.45999908447266,45.7314453125,363.23974609375
2025-12-04,540794.0625,104260.5390625,98.98999786376953,6857.1201171875,7215.97021484375,15.779999732971191,288.0,65.69000244140625,45.94094467163086,360.47833251953125
2025-12-05,542789.625,107534.1875,98.98999786376953,6870.39990234375,7294.83984375,15.40999984741211,285.0,67.27999877929688,46.39985275268555,363.28961181640625
2025-12-08,575716.125,108625.3984375,99.08999633789062,6846.509765625,7375.22021484375,16.65999984741211,289.0,72.30000305175781,46.559478759765625,367.4067687988281
2025-12-09,564740.5625,107534.1875,99.22000122070312,6840.509765625,7372.509765625,16.93000030517578,289.0,75.37999725341797,46.6093635559082,367.8553771972656
2025-12-10,585693.875,107137.3828125,98.79000091552734,6886.68017578125,7467.490234375,15.770000457763672,291.0,68.62000274658203,47.23786926269531,372.9395751953125
2025-12-11,563742.875,106442.96875,98.3499984741211,6901.0,7411.47998046875,14.850000381469727,288.0,69.23999786376953,47.33763122558594,369.7395324707031
2025-12-12,569729.5,108030.1875,98.4000015258789,6827.41015625,7033.56982421875,15.739999771118164,291.0,69.25,45.8810920715332,353.02154541015625
2025-12-15,552767.3125,103962.9375,98.1500015258789,6816.509765625,6990.41015625,16.5,291.0,73.30999755859375,45.57182312011719,351.8053283691406
2025-12-16,528820.6875,101978.9140625,98.1500015258789,6800.259765625,6958.43994140625,16.479999542236328,298.0,67.13999938964844,45.501991271972656,350.8482971191406
